customer_id,name,flight_id,phone_number,booking_id,age,email,airline_name,departure_city,arrival_city,departure_date,ticket_price,class,booking_date,status,payment_method,additional_services,departure_time,arrival_time
61427572,Lisa Macdonald MD,SJ-BenHyd,6892916110,85993513,64,kylemorgan@example.com,Spice Jet,Bengaluru,Hyderabad,2024-12-23,5548.5,Economy,2024-04-20,Confirmed,UPI,Meal Preference,11:25,14:20
52015830,Thomas Mccarthy,AI-MumCha,7553450338,51118742,18,hernandezdaniel@example.net,Air India,Mumbai,Chandigarh,2024-12-02,6973.91,Economy,2024-01-10,Pending,UPI,Extra Baggage,15:45,18:30
62288013,Mark Alvarez,AI-CheHyd,7455857197,73695629,68,taylorsmith@example.org,Air India,Chennai,Hyderabad,2025-01-26,5180.41,Economy,2024-02-06,Confirmed,UPI,Extra Baggage,10:45,13:30
35983157,Victor Miller,IN-NewHyd,8909283740,71005118,80,vernon03@example.org,Indigo,New Delhi,Hyderabad,2025-01-23,5358.56,Business,2024-11-12,Pending,Credit Card,Meal Preference,16:05,19:00
46599555,Jeffrey Hoffman,SJ-KolCha,6535242996,70630279,69,smiththomas@example.com,Spice Jet,Kolkata,Chandigarh,2025-02-07,7332.79,Business,2024-06-29,Pending,UPI,,15:35,18:30
38587529,Jonathon Bowen,IN-CheCha,6583302428,24782079,59,pstone@example.com,Indigo,Chennai,Chandigarh,2025-01-14,6785.54,Business,2024-01-04,Pending,UPI,,09:25,12:20
34135206,William Smith,SJ-NewCha,6251498347,31905276,75,rebeccagamble@example.net,Spice Jet,New Delhi,Chandigarh,2024-12-16,7809.74,Economy,2024-07-11,Confirmed,Debit Card,Extra Baggage,20:35,23:30
58006600,Kaylee Bowman,AI-KolInd,7531498419,47706935,24,rharrison@example.net,Air India,Kolkata,Indore,2025-01-09,5977.68,Business,2024-07-16,Confirmed,UPI,Meal Preference,14:15,17:00
75422255,Jennifer Walker,AK-CheAhm,7455766950,95423563,36,travis78@example.net,Akasa Air,Chennai,Ahmadabad,2025-01-04,7220.72,Business,2024-03-17,Confirmed,Credit Card,Meal Preference,19:15,21:55
66633905,Steve Powell,AI-NewGoa,8715935916,45346187,73,gross@example.com,Air India,New Delhi,Goa,2025-01-09,7662.11,Business,2024-04-03,Confirmed,Debit Card,Meal Preference,19:15,22:00
51375406,Michael Garcia,SJ-MumGoa,8738201878,80053941,69,rachel29@example.org,Spice Jet,Mumbai,Goa,2025-01-18,7273.01,Economy,2024-03-20,Pending,Credit Card,Extra Baggage,18:30,21:25
68525084,Heather Baker,AK-KolPun,9221136861,54050219,50,walter62@example.org,Akasa Air,Kolkata,Pune,2024-12-08,5715.94,Business,2024-06-11,Confirmed,UPI,,15:35,18:15
77565067,Thomas Pearson,IN-BenGoa,7203749314,97825556,28,djones@example.org,Indigo,Bengaluru,Goa,2025-01-19,7227.3,Business,2024-05-20,Confirmed,Debit Card,Meal Preference,07:45,10:40
50418915,Chris Dennis,AI-NewAhm,6667672996,66352261,78,margaret60@example.com,Air India,New Delhi,Ahmadabad,2024-12-29,4839.34,Economy,2024-06-07,Pending,Credit Card,Meal Preference,18:15,21:00
25742013,Brianna Erickson,IN-BenGoa,6008664720,50105171,54,watsonbrianna@example.net,Indigo,Bengaluru,Goa,2024-12-04,6386.34,Economy,2024-06-03,Pending,Credit Card,,07:45,10:40
31461281,Gregory Mcneil,AI-MumInd,7284742090,64591628,23,joneslindsay@example.com,Air India,Mumbai,Indore,2025-01-13,7016.88,Economy,2024-08-03,Confirmed,Credit Card,Meal Preference,17:15,20:00
47270050,Stephanie Bell,AK-BenAhm,8091922997,24801471,54,theresa41@example.com,Akasa Air,Bengaluru,Ahmadabad,2024-12-18,6854.27,Business,2024-09-12,Pending,Debit Card,,21:05,23:45
35371133,Stephanie Stevens,AI-NewInd,8717817313,57126332,68,christopherandrews@example.org,Air India,New Delhi,Indore,2024-12-14,5094.24,Economy,2024-05-18,Pending,Credit Card,Meal Preference,20:15,23:00
23779709,Erica Johnson,AI-NewCha,7565918080,98638713,50,hernandezamanda@example.org,Air India,New Delhi,Chandigarh,2025-01-28,5981.52,Economy,2024-02-26,Canceled,Debit Card,,18:45,21:30
48619697,Frank Manning,AI-CheAhm,8749749466,43350933,52,thomas35@example.org,Air India,Chennai,Ahmadabad,2025-01-18,4695.33,Economy,2024-09-20,Confirmed,Debit Card,,09:15,12:00
63990368,Stephen Roberts,SJ-ChePun,8010433656,30311360,27,estradamatthew@example.net,Spice Jet,Chennai,Pune,2024-12-28,5261.57,Business,2024-02-10,Confirmed,UPI,,14:45,17:40
53404549,Michael Rodriguez,IN-BenGoa,9199604523,72091086,47,jenniferskinner@example.net,Indigo,Bengaluru,Goa,2025-01-11,4547.33,Business,2024-06-29,Pending,Credit Card,Extra Baggage,07:45,10:40
42980765,Patricia Price DVM,SJ-KolGoa,6752393555,44942242,44,sallywade@example.org,Spice Jet,Kolkata,Goa,2024-12-22,7874.66,Business,2024-06-18,Pending,UPI,Meal Preference,16:00,18:55
31937327,Joshua Hogan,IN-NewPun,8029837101,42299879,38,qporter@example.org,Indigo,New Delhi,Pune,2025-01-10,5406.34,Economy,2024-07-25,Pending,UPI,,16:45,19:40
30458185,Casey Santiago,AI-KolPun,6524745264,75794560,80,umorgan@example.net,Air India,Kolkata,Pune,2025-01-27,6105.62,Economy,2024-05-06,Confirmed,UPI,Meal Preference,14:45,17:30
77145649,Misty Grant,IN-CheInd,6720776404,59566431,72,kennethroman@example.net,Indigo,Chennai,Indore,2024-12-15,7430.3,Economy,2024-03-21,Canceled,UPI,,10:25,13:20
58282335,Kathleen Adams,AI-BenInd,7959336195,28631098,65,sconrad@example.org,Air India,Bengaluru,Indore,2024-12-03,7735.16,Economy,2024-06-01,Confirmed,Credit Card,Meal Preference,08:15,11:00
57614519,Susan Scott,AI-CheInd,6982415523,77042084,21,wendykelley@example.net,Air India,Chennai,Indore,2024-12-08,6454.57,Economy,2024-10-04,Pending,UPI,Extra Baggage,11:15,14:00
46653424,Kelly Kirk,AK-CheAhm,9908098317,48504026,59,glopez@example.com,Akasa Air,Chennai,Ahmadabad,2025-01-23,5992.47,Business,2024-02-23,Canceled,UPI,Extra Baggage,19:15,21:55
43300861,Rachel Torres,SJ-CheCha,6637071090,25570594,29,spencerbrandon@example.net,Spice Jet,Chennai,Chandigarh,2024-12-01,4129.1,Business,2024-05-14,Canceled,UPI,,13:05,16:00
41416338,Misty Kaufman,SJ-NewPun,9505522547,31234334,50,martinamber@example.com,Spice Jet,New Delhi,Pune,2025-01-09,4958.44,Economy,2024-05-08,Canceled,UPI,Extra Baggage,22:15,01:10
24683252,Matthew Duncan,AK-KolPun,7905007226,33129725,42,sarah39@example.com,Akasa Air,Kolkata,Pune,2025-01-30,4413.38,Business,2024-01-21,Canceled,Debit Card,,15:35,18:15
27504104,Jamie Sandoval,AK-KolPun,6144999182,23789939,68,kathleenmartinez@example.org,Akasa Air,Kolkata,Pune,2024-12-15,6016.15,Business,2024-04-09,Confirmed,Credit Card,Extra Baggage,15:35,18:15
75365623,Christy French,IN-KolInd,8202134465,62242887,19,charles23@example.org,Indigo,Kolkata,Indore,2024-12-13,5042.09,Economy,2024-04-28,Canceled,UPI,Extra Baggage,12:25,15:20
61853795,Margaret Perez,AI-CheHyd,7721361926,52401915,48,lrollins@example.com,Air India,Chennai,Hyderabad,2025-01-26,6986.49,Business,2024-10-10,Pending,UPI,,10:45,13:30
27932964,Nicole Fowler,AK-BenHyd,7822657341,87601669,56,timothy01@example.org,Akasa Air,Bengaluru,Hyderabad,2025-02-13,5308.93,Economy,2024-07-14,Pending,Debit Card,Meal Preference,20:15,22:55
76763680,Nancy Tate,AK-KolCha,9547630224,82306495,74,brandy80@example.com,Akasa Air,Kolkata,Chandigarh,2025-01-11,5352.13,Economy,2024-04-30,Pending,UPI,,16:55,19:35
31807818,Derek Hernandez,AI-BenHyd,8306581050,50068192,70,hannah67@example.net,Air India,Bengaluru,Hyderabad,2025-01-24,7766.23,Business,2024-10-26,Confirmed,UPI,Meal Preference,07:45,10:30
31112403,James Schneider,SJ-ChePun,8539158610,72795239,38,devinharris@example.net,Spice Jet,Chennai,Pune,2025-02-09,5797.02,Business,2024-03-14,Confirmed,UPI,,14:45,17:40
76590336,Alison Graham,AK-BenCha,7404748602,13920372,27,xjones@example.org,Akasa Air,Bengaluru,Chandigarh,2024-12-10,4148.88,Business,2024-04-21,Pending,Debit Card,Extra Baggage,20:55,23:35
25243025,Andrew Bowers,AK-KolInd,7298581464,50714734,73,richardstaylor@example.org,Akasa Air,Kolkata,Indore,2025-02-10,6980.86,Business,2024-05-14,Canceled,Debit Card,Meal Preference,15:55,18:35
20600123,Christina Lopez,AK-KolInd,9197679197,66937023,47,zmiller@example.org,Akasa Air,Kolkata,Indore,2024-12-18,5442.36,Economy,2024-04-11,Pending,Debit Card,,15:55,18:35
30452411,Crystal Wright,SJ-KolInd,7223721747,95761048,23,halltonya@example.net,Spice Jet,Kolkata,Indore,2025-01-25,6013.1,Business,2024-07-06,Canceled,UPI,,16:50,19:45
44959061,Rachel Jackson,AI-BenAhm,6981063055,67879433,27,etran@example.org,Air India,Bengaluru,Ahmadabad,2025-01-22,4827.5,Economy,2024-01-31,Pending,Debit Card,Extra Baggage,06:15,09:00
55707735,Christine Carpenter,IN-CheInd,6572238525,92460597,62,webbdaniel@example.net,Indigo,Chennai,Indore,2025-02-09,7240.32,Business,2024-08-30,Confirmed,Debit Card,Extra Baggage,10:25,13:20
61409874,William Ho,SJ-CheAhm,6598890042,80073189,25,hardychristopher@example.org,Spice Jet,Chennai,Ahmadabad,2025-01-18,5736.63,Economy,2024-08-06,Confirmed,Debit Card,Extra Baggage,12:40,15:35
46360227,Kimberly Howell,AI-KolAhm,7619745596,99283658,64,patrick64@example.net,Air India,Kolkata,Ahmadabad,2024-12-29,4692.83,Business,2024-06-29,Pending,Debit Card,Extra Baggage,12:15,15:00
63773896,Jason Fuller,IN-MumPun,9580077117,83289670,41,mhudson@example.com,Indigo,Mumbai,Pune,2024-12-04,6007.75,Business,2024-07-01,Canceled,UPI,,14:45,17:40
71950455,Laurie Brown,SJ-NewCha,9175233505,37371564,20,suzannemurray@example.org,Spice Jet,New Delhi,Chandigarh,2025-01-12,5164.55,Business,2024-06-09,Canceled,UPI,Extra Baggage,20:35,23:30
55682708,Thomas Allen,AI-CheAhm,7779767182,46726293,46,maryjohnson@example.net,Air India,Chennai,Ahmadabad,2025-01-13,5125.46,Economy,2024-03-24,Canceled,Credit Card,Extra Baggage,09:15,12:00
38572249,Jose Melton,SJ-MumGoa,8965954513,28827308,62,dennisjane@example.com,Spice Jet,Mumbai,Goa,2024-12-08,7424.8,Economy,2024-06-15,Pending,Debit Card,Meal Preference,18:30,21:25
78174443,Rebecca Velazquez,AI-MumGoa,9389365431,29590583,28,estradajohn@example.com,Air India,Mumbai,Goa,2025-01-14,4587.18,Business,2024-05-30,Pending,Debit Card,,16:15,19:00
69204918,Jacob King PhD,AK-MumInd,8830610648,28129634,23,dochoa@example.com,Akasa Air,Mumbai,Indore,2025-01-09,4068.17,Economy,2024-04-29,Canceled,Debit Card,Extra Baggage,13:55,16:35
32960368,Jamie Rosales,IN-CheCha,7449918127,86102411,32,vickiwhitaker@example.net,Indigo,Chennai,Chandigarh,2024-12-11,5496.27,Business,2024-02-15,Canceled,Credit Card,,09:25,12:20
50321475,Jennifer Edwards,AI-BenAhm,9893627956,10143148,23,fosterkayla@example.net,Air India,Bengaluru,Ahmadabad,2025-02-07,4273.09,Business,2024-11-06,Canceled,Debit Card,,06:15,09:00
40692290,Andrew Preston,SJ-MumAhm,9706039818,21012263,26,fferguson@example.net,Spice Jet,Mumbai,Ahmadabad,2025-02-13,7883.65,Business,2024-02-18,Canceled,Credit Card,,17:40,20:35
28429498,Charles Brown,AI-KolCha,9723731935,66955401,39,ystephens@example.net,Air India,Kolkata,Chandigarh,2025-01-01,7641.37,Business,2024-08-21,Canceled,UPI,Extra Baggage,12:45,15:30
32832406,Anthony Rangel,IN-CheAhm,8283797016,31110139,61,xpayne@example.com,Indigo,Chennai,Ahmadabad,2025-02-09,7048.27,Business,2024-10-03,Confirmed,UPI,,09:05,12:00
35359965,Ms. Melissa Long,AI-KolGoa,9593514828,47818547,68,evan62@example.com,Air India,Kolkata,Goa,2025-02-01,6958.93,Economy,2024-01-12,Pending,Debit Card,Extra Baggage,13:15,16:00
20153628,Peter Lawson,IN-MumPun,9872862710,25898369,42,adampatterson@example.org,Indigo,Mumbai,Pune,2025-02-08,7243.12,Economy,2024-08-01,Canceled,Credit Card,Meal Preference,14:45,17:40
66715357,Jerome Jackson,AI-MumPun,8883581792,65688391,22,xbrown@example.com,Air India,Mumbai,Pune,2024-12-08,4484.3,Economy,2024-07-26,Pending,Credit Card,,17:45,20:30
49652002,Yolanda Hahn,IN-NewPun,8189549011,40480143,70,williammayo@example.com,Indigo,New Delhi,Pune,2025-02-08,6099.68,Business,2024-05-08,Canceled,Debit Card,,16:45,19:40
48041095,Sarah Moore,SJ-BenPun,6607639278,35659910,53,caleb40@example.net,Spice Jet,Bengaluru,Pune,2025-01-07,5896.55,Business,2024-03-16,Pending,Credit Card,,12:15,15:10
53290321,Zachary Murillo,AI-KolHyd,9279293687,61172074,77,samanthamoore@example.org,Air India,Kolkata,Hyderabad,2024-12-15,7558.89,Business,2024-08-23,Confirmed,Credit Card,Extra Baggage,13:45,16:30
49669048,Janice Hogan,SJ-CheCha,8022986380,11778451,73,andersonpeter@example.net,Spice Jet,Chennai,Chandigarh,2025-01-04,4838.9,Economy,2024-01-26,Pending,Debit Card,Extra Baggage,13:05,16:00
46735087,Michael Garza,AI-MumInd,8705608878,80630356,64,ericmiller@example.org,Air India,Mumbai,Indore,2025-01-09,6692.75,Business,2024-09-19,Pending,Debit Card,,17:15,20:00
71090182,Katie Arnold,AI-MumInd,9330234521,15550946,27,nicholasmccall@example.net,Air India,Mumbai,Indore,2024-12-01,7887.45,Business,2024-04-26,Pending,Credit Card,Meal Preference,17:15,20:00
51960450,Jeremy Reyes,IN-CheCha,7716240462,61437729,43,heather34@example.com,Indigo,Chennai,Chandigarh,2025-01-22,6726.58,Economy,2024-06-04,Pending,UPI,Extra Baggage,09:25,12:20
24206753,Robert Cox,AK-ChePun,6643603207,27858599,72,zburns@example.net,Akasa Air,Chennai,Pune,2025-01-30,6588.41,Business,2024-01-11,Confirmed,Credit Card,Meal Preference,17:35,20:15
36192873,Ryan Scott,SJ-MumHyd,9401381395,32680922,63,cynthia74@example.org,Spice Jet,Mumbai,Hyderabad,2025-01-02,4072.06,Business,2024-11-08,Pending,Credit Card,,18:55,21:50
26309649,Emily Foster,IN-KolAhm,7964532731,36047389,25,rleblanc@example.com,Indigo,Kolkata,Ahmadabad,2024-12-19,7746.44,Economy,2024-10-02,Canceled,Credit Card,,11:05,14:00
22882377,Hannah Johnson,AK-MumHyd,8038140076,27716246,52,ecox@example.com,Akasa Air,Mumbai,Hyderabad,2024-12-06,4688.06,Business,2024-04-04,Confirmed,Debit Card,,14:15,16:55
33861284,Cameron Ramos,SJ-NewHyd,8581327875,63417612,39,smithvanessa@example.net,Spice Jet,New Delhi,Hyderabad,2025-01-22,6236.99,Economy,2024-02-03,Canceled,UPI,,21:25,00:20
74781376,Shannon Lawrence,SJ-MumHyd,8586888507,21122910,59,tiffanysimmons@example.org,Spice Jet,Mumbai,Hyderabad,2024-12-03,4912.99,Economy,2024-04-11,Pending,UPI,Extra Baggage,18:55,21:50
21683011,Anthony Petersen,IN-CheInd,7977665389,94842831,30,xdaniels@example.org,Indigo,Chennai,Indore,2024-12-13,5162.07,Business,2024-07-07,Canceled,Credit Card,Extra Baggage,10:25,13:20
29067451,Veronica Hughes,SJ-KolGoa,8815122410,38337342,40,ycarr@example.org,Spice Jet,Kolkata,Goa,2024-12-01,6187.8,Business,2024-08-12,Confirmed,UPI,Meal Preference,16:00,18:55
56461022,David Duncan,IN-KolAhm,9426876904,75349936,34,margaretgallagher@example.net,Indigo,Kolkata,Ahmadabad,2024-12-14,5893.26,Economy,2024-02-03,Canceled,Debit Card,Extra Baggage,11:05,14:00
65729322,Steven Wade,SJ-BenHyd,8303011102,63790237,51,tammypearson@example.org,Spice Jet,Bengaluru,Hyderabad,2024-12-21,6430.56,Economy,2024-05-08,Pending,Credit Card,Extra Baggage,11:25,14:20
57368620,Stephen Woodward,IN-CheAhm,9844390747,42301163,79,lclark@example.net,Indigo,Chennai,Ahmadabad,2025-01-21,5200.16,Economy,2024-02-21,Canceled,Debit Card,Meal Preference,09:05,12:00
39232239,Stephen Moore,AI-MumAhm,9671312031,99284360,77,martinmark@example.org,Air India,Mumbai,Ahmadabad,2025-01-19,5391.55,Economy,2024-10-28,Pending,Debit Card,Meal Preference,15:15,18:00
43782433,Karen Bryan,IN-BenAhm,9925172752,97243951,67,cjohnson@example.net,Indigo,Bengaluru,Ahmadabad,2025-01-23,5019.38,Economy,2024-03-28,Confirmed,Credit Card,,07:05,10:00
71255420,Darren Carson,AI-BenInd,8738296523,22506753,48,allenjodi@example.com,Air India,Bengaluru,Indore,2024-12-25,4843.23,Economy,2024-07-03,Canceled,Debit Card,,08:15,11:00
77574052,Jason Camacho,AK-CheHyd,8222707962,79105823,78,dennisclayton@example.net,Akasa Air,Chennai,Hyderabad,2024-12-04,6252.18,Business,2024-02-29,Canceled,UPI,Extra Baggage,18:15,20:55
70941137,Jonathan Morris,IN-KolInd,9082108007,37649480,28,fischerzachary@example.com,Indigo,Kolkata,Indore,2024-12-08,4046.8,Economy,2024-06-29,Confirmed,Credit Card,,12:25,15:20
45965635,Rebecca Lee,AK-NewAhm,7428077523,25750110,21,jasontaylor@example.com,Akasa Air,New Delhi,Ahmadabad,2025-01-21,6507.11,Business,2024-07-31,Pending,Debit Card,Meal Preference,13:15,15:55
62073764,Brandon Thompson,AI-CheAhm,8588081275,21252077,27,william53@example.net,Air India,Chennai,Ahmadabad,2025-01-14,6588.56,Business,2024-08-13,Pending,Debit Card,Extra Baggage,09:15,12:00
46601212,Michelle Holland,AK-KolPun,6390479010,78469635,51,andrewstewart@example.org,Akasa Air,Kolkata,Pune,2024-12-17,4524.12,Business,2024-07-30,Confirmed,UPI,Extra Baggage,15:35,18:15
41320636,Nicholas Yoder,AK-ChePun,8302660311,94391518,47,christopherali@example.com,Akasa Air,Chennai,Pune,2025-02-13,5765.64,Business,2024-08-13,Canceled,UPI,,17:35,20:15
53681405,Michele Johnson,AK-NewHyd,7406559181,17182561,68,ihall@example.com,Akasa Air,New Delhi,Hyderabad,2025-01-20,6558.18,Business,2024-03-03,Canceled,UPI,Meal Preference,12:15,14:55
44804656,David Taylor,AI-CheHyd,7960680929,56219926,21,obrienstephen@example.net,Air India,Chennai,Hyderabad,2024-12-05,4951.53,Business,2024-05-31,Pending,Credit Card,,10:45,13:30
48361869,Michael Collins,SJ-MumCha,6091955145,25662687,19,elizabeth13@example.com,Spice Jet,Mumbai,Chandigarh,2024-12-04,6907.16,Economy,2024-09-16,Canceled,Credit Card,,18:05,21:00
44539546,Joshua Smith,IN-BenPun,6746601889,37517575,77,jwalker@example.org,Indigo,Bengaluru,Pune,2024-12-16,4270.63,Business,2024-07-06,Canceled,Debit Card,Extra Baggage,08:45,11:40
33270777,Annette Day,AI-KolInd,7040601520,25771587,75,josebaker@example.net,Air India,Kolkata,Indore,2024-12-02,5612.68,Business,2024-05-14,Canceled,Debit Card,Meal Preference,14:15,17:00
65050062,Jennifer Cooper,IN-NewInd,6264079773,67203973,57,ytran@example.org,Indigo,New Delhi,Indore,2024-12-28,4562.79,Business,2024-07-21,Confirmed,UPI,Extra Baggage,16:25,19:20
69550978,Elizabeth Braun,AI-BenAhm,8752686314,87990821,49,benjamin62@example.com,Air India,Bengaluru,Ahmadabad,2024-12-20,5415.8,Business,2024-01-09,Pending,Credit Card,Extra Baggage,06:15,09:00
21426468,Kevin Bowers,AK-MumAhm,9907715096,71636976,78,skinnerbenjamin@example.com,Akasa Air,Mumbai,Ahmadabad,2025-02-10,4949.72,Business,2024-03-04,Confirmed,Debit Card,,15:15,17:55
71461595,Abigail Cain,AI-MumHyd,8594271673,35822407,67,eric85@example.com,Air India,Mumbai,Hyderabad,2024-12-01,7771.09,Economy,2024-03-15,Confirmed,Credit Card,Meal Preference,16:45,19:30
32664488,Samantha Fry,AK-BenInd,8025718725,93219592,71,rwhite@example.com,Akasa Air,Bengaluru,Indore,2025-01-12,5706.77,Business,2024-09-05,Confirmed,UPI,Extra Baggage,19:55,22:35
48795501,Wanda Hernandez,AI-NewGoa,7495138537,60569364,19,gregoryrichard@example.net,Air India,New Delhi,Goa,2024-12-23,4801.53,Business,2024-09-20,Pending,Credit Card,Extra Baggage,19:15,22:00
40669797,Anna Allen,AK-KolAhm,8766264692,17738584,70,rbarber@example.net,Akasa Air,Kolkata,Ahmadabad,2024-12-10,7963.1,Economy,2024-07-09,Canceled,Credit Card,,17:15,19:55
36923171,Erica Powers,SJ-BenGoa,8494474663,10596437,47,milescynthia@example.net,Spice Jet,Bengaluru,Goa,2025-01-24,4976.67,Business,2024-09-12,Canceled,Debit Card,Meal Preference,11:00,13:55
37662463,Elizabeth Henry,SJ-KolAhm,7541820043,85008764,43,adriennemiles@example.net,Spice Jet,Kolkata,Ahmadabad,2024-12-08,6531.89,Economy,2024-10-04,Canceled,Credit Card,Extra Baggage,15:10,18:05
61784596,Kathryn Medina,SJ-NewGoa,9087663605,47083690,43,rodgersrebecca@example.net,Spice Jet,New Delhi,Goa,2025-01-11,7919.51,Business,2024-02-10,Confirmed,UPI,Extra Baggage,21:00,23:55
71609198,Erika Martin,IN-KolCha,8422412710,99578744,74,lmcmillan@example.com,Indigo,Kolkata,Chandigarh,2024-12-01,6040.36,Business,2024-06-02,Canceled,Debit Card,,11:25,14:20
42038143,Cheryl Macias,AI-ChePun,8977813785,89745713,39,anthonydavis@example.org,Air India,Chennai,Pune,2025-01-14,5631.44,Economy,2024-11-04,Pending,Credit Card,Meal Preference,11:45,14:30
22436198,Brenda Kelly,AK-BenGoa,9531318810,53356923,40,davidpage@example.com,Akasa Air,Bengaluru,Goa,2024-12-10,5418.11,Economy,2024-03-16,Pending,UPI,Meal Preference,20:35,23:15
60930908,Michelle Mann,AI-NewGoa,9540177874,49784812,32,johnnysantiago@example.org,Air India,New Delhi,Goa,2025-01-03,5136.23,Business,2024-08-04,Confirmed,Credit Card,,19:15,22:00
39124736,Chelsea Henderson,SJ-ChePun,6650439981,26664027,46,blairjeremy@example.org,Spice Jet,Chennai,Pune,2025-02-10,5790.88,Business,2024-07-26,Confirmed,UPI,Meal Preference,14:45,17:40
59331492,Carol Mitchell,AI-KolHyd,6549862704,56858799,50,gonzalezbrenda@example.net,Air India,Kolkata,Hyderabad,2025-02-07,4170.57,Business,2024-09-20,Pending,Debit Card,,13:45,16:30
43546140,Jason Gonzalez,AK-MumAhm,6442339430,15743880,72,nicholaspruitt@example.com,Akasa Air,Mumbai,Ahmadabad,2025-01-18,4403.45,Business,2024-07-10,Confirmed,Credit Card,Meal Preference,15:15,17:55
54224092,Traci Mendoza,AI-BenPun,8971840889,95556259,65,christine79@example.org,Air India,Bengaluru,Pune,2024-12-11,4155.99,Business,2024-07-24,Pending,Debit Card,Meal Preference,08:45,11:30
46155308,Melissa Dickerson,AI-NewCha,7815036537,30816881,58,waltermitchell@example.net,Air India,New Delhi,Chandigarh,2025-01-14,6363.13,Business,2024-06-13,Canceled,Debit Card,Meal Preference,18:45,21:30
75106659,Dylan Guerrero,AI-MumPun,8569506194,54065101,72,lfowler@example.org,Air India,Mumbai,Pune,2025-02-13,6556.64,Economy,2024-08-17,Pending,UPI,,17:45,20:30
56456302,Joe Thomas,AK-KolGoa,6170595805,27474249,62,dixonthomas@example.com,Akasa Air,Kolkata,Goa,2024-12-19,6332.19,Business,2024-11-15,Confirmed,UPI,Meal Preference,16:35,19:15
25576338,Joseph Garcia,SJ-CheGoa,9968804143,65016865,41,leestephanie@example.net,Spice Jet,Chennai,Goa,2025-01-26,6582.72,Business,2024-06-25,Confirmed,Credit Card,,13:30,16:25
31190539,Jennifer Jones,AI-CheAhm,6625472121,51176383,19,emily46@example.net,Air India,Chennai,Ahmadabad,2024-12-25,6754.97,Business,2024-04-06,Confirmed,Debit Card,,09:15,12:00
64254521,Jessica Rogers,SJ-NewInd,8123134826,56221276,21,ashley89@example.net,Spice Jet,New Delhi,Indore,2024-12-29,7231.28,Economy,2024-02-03,Confirmed,Credit Card,Meal Preference,21:50,00:45
28666820,Jamie Ruiz,AK-KolInd,9375017228,29374343,33,xcrawford@example.org,Akasa Air,Kolkata,Indore,2024-12-07,5295.62,Business,2024-08-01,Pending,Credit Card,Extra Baggage,15:55,18:35
61830234,Shane Crawford,AK-KolAhm,8856277489,90513473,19,nicolemartin@example.com,Akasa Air,Kolkata,Ahmadabad,2025-02-12,6138.03,Economy,2024-07-15,Confirmed,UPI,,17:15,19:55
29314448,Michael Murray,AK-MumHyd,6561766581,68254220,56,timothydavis@example.org,Akasa Air,Mumbai,Hyderabad,2024-12-03,7741.18,Business,2024-06-14,Pending,UPI,,14:15,16:55
61208539,Jerome Ortiz,AK-BenPun,8495785885,67727321,26,omoreno@example.net,Akasa Air,Bengaluru,Pune,2025-01-28,7090.08,Economy,2024-08-16,Pending,Credit Card,Extra Baggage,19:35,22:15
49953581,Brianna Zamora,IN-MumGoa,8523273812,32677661,41,philipcarter@example.net,Indigo,Mumbai,Goa,2024-12-25,5040.93,Business,2024-02-06,Confirmed,Credit Card,Meal Preference,13:45,16:40
54302779,Sharon Martin,AK-MumAhm,7242175891,59696522,45,dchristensen@example.com,Akasa Air,Mumbai,Ahmadabad,2025-01-11,4534.75,Economy,2024-04-09,Pending,Credit Card,,15:15,17:55
44077683,Michelle Baker,AK-MumInd,8415418034,80592928,46,burnselizabeth@example.com,Akasa Air,Mumbai,Indore,2025-02-08,7888.72,Business,2024-07-14,Confirmed,Debit Card,Extra Baggage,13:55,16:35
23245398,Michael Wallace,SJ-MumPun,6724406689,45711221,60,bglass@example.net,Spice Jet,Mumbai,Pune,2024-12-27,6208.92,Business,2024-06-04,Canceled,Credit Card,Extra Baggage,19:45,22:40
46908697,Jean Garcia,SJ-BenPun,8577080616,91624003,28,hhenderson@example.com,Spice Jet,Bengaluru,Pune,2025-01-14,7552.67,Economy,2024-08-22,Canceled,UPI,,12:15,15:10
36401538,Jessica Robertson,IN-CheCha,8793742272,63560015,75,jessicajones@example.net,Indigo,Chennai,Chandigarh,2025-01-29,4412.91,Business,2024-05-26,Canceled,Credit Card,Meal Preference,09:25,12:20
22199684,Luis Aguirre,AI-BenPun,8329603067,19042509,45,ricemichael@example.net,Air India,Bengaluru,Pune,2024-12-24,7468.08,Economy,2024-04-10,Confirmed,Debit Card,,08:45,11:30
67270066,Susan Francis,AK-MumInd,8141231126,84792282,22,acallahan@example.net,Akasa Air,Mumbai,Indore,2025-02-13,7576.8,Economy,2024-09-14,Pending,UPI,Extra Baggage,13:55,16:35
54432118,Laura Suarez,AI-KolGoa,6686416015,97806308,47,andreadunn@example.org,Air India,Kolkata,Goa,2024-12-15,4748.15,Economy,2024-07-09,Canceled,Credit Card,,13:15,16:00
40675757,Bradley Smith,SJ-NewGoa,6315423746,11351237,46,penningtonbrian@example.com,Spice Jet,New Delhi,Goa,2025-01-11,5609.98,Economy,2024-06-24,Confirmed,Debit Card,Meal Preference,21:00,23:55
76857285,Matthew Salazar,AK-MumGoa,6317571699,90338209,62,michael44@example.org,Akasa Air,Mumbai,Goa,2024-12-16,5495.62,Business,2024-09-28,Pending,UPI,Meal Preference,14:35,17:15
